amfi_code,date,nav,nav
100016,2024-09-16,577.4725,577.4725
100016,2024-09-17,571.7791,571.7791
100016,2024-09-18,577.1211,577.1211
100016,2024-09-19,573.8741,573.8741
100016,2024-09-20,574.7993,574.7993
100016,2024-09-23,573.168,573.168
100016,2024-09-24,567.0793,567.0793
100016,2024-09-25,566.5304,566.5304
100016,2024-09-26,569.8255,569.8255
100016,2024-09-27,564.0792,564.0792
100016,2024-09-30,568.4118,568.4118
100016,2024-10-01,564.4593,564.4593
100016,2024-10-02,562.3501,562.3501
100016,2024-10-03,565.2797,565.2797
100016,2024-10-04,562.2719,562.2719
100016,2024-10-07,562.7485,562.7485
100016,2024-10-08,561.4784,561.4784
100016,2024-10-09,562.4094,562.4094
100016,2024-10-10,551.0083,551.0083
100016,2024-10-11,542.4682,542.4682
100016,2024-10-14,545.7045,545.7045
100016,2024-10-15,551.0032,551.0032
100016,2024-10-16,546.8785,546.8785
100016,2024-10-17,545.9844,545.9844
100016,2024-10-18,547.6879,547.6879
100016,2024-10-21,551.3308,551.3308
100016,2024-10-22,541.8388,541.8388
100016,2024-10-23,537.8987,537.8987
100016,2024-10-24,536.6,536.6
100016,2024-10-25,540.2165,540.2165
100016,2024-10-28,552.5367,552.5367
100016,2024-10-29,551.7113,551.7113
100016,2024-10-30,545.189,545.189
100016,2024-10-31,547.4089,547.4089
100016,2024-11-01,554.1093,554.1093
100016,2024-11-04,554.9236,554.9236
100016,2024-11-05,550.7883,550.7883
100016,2024-11-06,555.748,555.748
100016,2024-11-07,559.2982,559.2982
100016,2024-11-08,554.5459,554.5459
100016,2024-11-11,556.7015,556.7015
100016,2024-11-12,561.9091,561.9091
100016,2024-11-13,568.0897,568.0897
100016,2024-11-14,568.0499,568.0499
100016,2024-11-15,566.551,566.551
100016,2024-11-18,573.0119,573.0119
100016,2024-11-19,567.2214,567.2214
100016,2024-11-20,569.7135,569.7135
100016,2024-11-21,563.1618,563.1618
100016,2024-11-22,568.7714,568.7714
100016,2024-11-25,567.7713,567.7713
100016,2024-11-26,574.4553,574.4553
100016,2024-11-27,577.2481,577.2481
100016,2024-11-28,571.349,571.349
100016,2024-11-29,578.8713,578.8713
100016,2024-12-02,587.1478,587.1478
100016,2024-12-03,592.0396,592.0396
100016,2024-12-04,588.3799,588.3799
100016,2024-12-05,587.0969,587.0969
100016,2024-12-06,588.1537,588.1537
100016,2024-12-09,584.8165,584.8165
100016,2024-12-10,593.9167,593.9167
100016,2024-12-11,594.98,594.98
100016,2024-12-12,581.2624,581.2624
100016,2024-12-13,583.3055,583.3055
100016,2024-12-16,581.8173,581.8173
100016,2024-12-17,581.733,581.733
100016,2024-12-18,580.1441,580.1441
100016,2024-12-19,584.5895,584.5895
100016,2024-12-20,590.6954,590.6954
100016,2024-12-23,592.4773,592.4773
100016,2024-12-24,591.0119,591.0119
100016,2024-12-25,591.1013,591.1013
100016,2024-12-26,591.5085,591.5085
100016,2024-12-27,587.6404,587.6404
100016,2024-12-30,590.9532,590.9532
100016,2024-12-31,593.6618,593.6618
100016,2025-01-01,602.0925,602.0925
100016,2025-01-02,609.1095,609.1095
100016,2025-01-03,605.7497,605.7497
100016,2025-01-06,610.4627,610.4627
100016,2025-01-07,605.6767,605.6767
100016,2025-01-08,609.72,609.72
100016,2025-01-09,607.2615,607.2615
100016,2025-01-10,602.1167,602.1167
100016,2025-01-13,603.917,603.917
100016,2025-01-14,590.1432,590.1432
100016,2025-01-15,581.4,581.4
100016,2025-01-16,580.7902,580.7902
100016,2025-01-17,581.5125,581.5125
100016,2025-01-20,579.9206,579.9206
100016,2025-01-21,572.1938,572.1938
100016,2025-01-22,568.3745,568.3745
100016,2025-01-23,570.6332,570.6332
100016,2025-01-24,573.8645,573.8645
100016,2025-01-27,574.0785,574.0785
100016,2025-01-28,580.2646,580.2646
100016,2025-01-29,582.6023,582.6023
100016,2025-01-30,579.0731,579.0731
100016,2025-01-31,577.9405,577.9405
100016,2025-02-03,571.1287,571.1287
100016,2025-02-04,570.8787,570.8787
100016,2025-02-05,576.8028,576.8028
100016,2025-02-06,580.5988,580.5988
100016,2025-02-07,588.1256,588.1256
100016,2025-02-10,586.8593,586.8593
100016,2025-02-11,594.1742,594.1742
100016,2025-02-12,593.4682,593.4682
100016,2025-02-13,601.5307,601.5307
100016,2025-02-14,601.7251,601.7251
100016,2025-02-17,605.8024,605.8024
100016,2025-02-18,614.0516,614.0516
100016,2025-02-19,613.3213,613.3213
100016,2025-02-20,614.8208,614.8208
100016,2025-02-21,622.17,622.17
100016,2025-02-24,621.7613,621.7613
100016,2025-02-25,614.8775,614.8775
100016,2025-02-26,626.9322,626.9322
100016,2025-02-27,624.6624,624.6624
100016,2025-02-28,625.8604,625.8604
100016,2025-03-03,632.5999,632.5999
100016,2025-03-04,629.5389,629.5389
100016,2025-03-05,624.29,624.29
100016,2025-03-06,626.0114,626.0114
100016,2025-03-07,616.5078,616.5078
100016,2025-03-10,615.2618,615.2618
100016,2025-03-11,616.911,616.911
100016,2025-03-12,615.7616,615.7616
100016,2025-03-13,607.7501,607.7501
100016,2025-03-14,616.673,616.673
100016,2025-03-17,617.5549,617.5549
100016,2025-03-18,625.7215,625.7215
100016,2025-03-19,624.6103,624.6103
100016,2025-03-20,620.1013,620.1013
100016,2025-03-21,621.8959,621.8959
100016,2025-03-24,621.0338,621.0338
100016,2025-03-25,614.9337,614.9337
100016,2025-03-26,623.278,623.278
100016,2025-03-27,620.1867,620.1867
100016,2025-03-28,610.5174,610.5174
100016,2025-03-31,618.0294,618.0294
100016,2025-04-01,615.6043,615.6043
100016,2025-04-02,612.6292,612.6292
100016,2025-04-03,603.4761,603.4761
100016,2025-04-04,613.1294,613.1294
100016,2025-04-07,606.5091,606.5091
100016,2025-04-08,607.1349,607.1349
100016,2025-04-09,612.357,612.357
100016,2025-04-10,614.9559,614.9559
100016,2025-04-11,614.9496,614.9496
100016,2025-04-14,606.1024,606.1024
100016,2025-04-15,602.1001,602.1001
100016,2025-04-16,603.4093,603.4093
100016,2025-04-17,599.544,599.544
100016,2025-04-18,600.9302,600.9302
100016,2025-04-21,604.8661,604.8661
100016,2025-04-22,610.3371,610.3371
100016,2025-04-23,604.0841,604.0841
100016,2025-04-24,616.2187,616.2187
100016,2025-04-25,620.7238,620.7238
100016,2025-04-28,621.0347,621.0347
100016,2025-04-29,627.3545,627.3545
100016,2025-04-30,640.9097,640.9097
100016,2025-05-01,633.1555,633.1555
100016,2025-05-02,632.225,632.225
100016,2025-05-05,619.4211,619.4211
100016,2025-05-06,620.7946,620.7946
100016,2025-05-07,623.1197,623.1197
100016,2025-05-08,623.226,623.226
100016,2025-05-09,619.9585,619.9585
100016,2025-05-12,609.1676,609.1676
100016,2025-05-13,611.493,611.493
100016,2025-05-14,619.7122,619.7122
100016,2025-05-15,616.8086,616.8086
100016,2025-05-16,619.5266,619.5266
100016,2025-05-19,611.3329,611.3329
100016,2025-05-20,614.1197,614.1197
100016,2025-05-21,612.3086,612.3086
100016,2025-05-22,608.5191,608.5191
100016,2025-05-23,604.7641,604.7641
100016,2025-05-26,602.9794,602.9794
100016,2025-05-27,605.3287,605.3287
100016,2025-05-28,598.6729,598.6729
100016,2025-05-29,596.8877,596.8877
100016,2025-05-30,596.9773,596.9773
100016,2025-06-02,591.524,591.524
100016,2025-06-03,601.2816,601.2816
100016,2025-06-04,597.0806,597.0806
100016,2025-06-05,593.8721,593.8721
100016,2025-06-06,589.0741,589.0741
100016,2025-06-09,598.8008,598.8008
100016,2025-06-10,602.0383,602.0383
100016,2025-06-11,597.3941,597.3941
100016,2025-06-12,603.5621,603.5621
100016,2025-06-13,604.9433,604.9433
100016,2025-06-16,606.6302,606.6302
100016,2025-06-17,605.1021,605.1021
100016,2025-06-18,601.4263,601.4263
100016,2025-06-19,603.5317,603.5317
100016,2025-06-20,600.9473,600.9473
100016,2025-06-23,610.9685,610.9685
100016,2025-06-24,604.4792,604.4792
100016,2025-06-25,613.0403,613.0403
100016,2025-06-26,612.7548,612.7548
100016,2025-06-27,614.6902,614.6902
100016,2025-06-30,619.5429,619.5429
100016,2025-07-01,616.4268,616.4268
100016,2025-07-02,621.4637,621.4637
100016,2025-07-03,607.1131,607.1131
100016,2025-07-04,603.5816,603.5816
100016,2025-07-07,598.9916,598.9916
100016,2025-07-08,592.712,592.712
100016,2025-07-09,591.8947,591.8947
100016,2025-07-10,594.2182,594.2182
100016,2025-07-11,598.2205,598.2205
100016,2025-07-14,599.802,599.802
100016,2025-07-15,596.5986,596.5986
100016,2025-07-16,598.8522,598.8522
100016,2025-07-17,599.8183,599.8183
100016,2025-07-18,605.1025,605.1025
100016,2025-07-21,609.5773,609.5773
100016,2025-07-22,610.0558,610.0558
100016,2025-07-23,605.5598,605.5598
100016,2025-07-24,602.3934,602.3934
100016,2025-07-25,599.7889,599.7889
100016,2025-07-28,598.4322,598.4322
100016,2025-07-29,600.1581,600.1581
100016,2025-07-30,604.2671,604.2671
100016,2025-07-31,604.3064,604.3064
100016,2025-08-01,604.7042,604.7042
100016,2025-08-04,605.7814,605.7814
100016,2025-08-05,603.3426,603.3426
100016,2025-08-06,598.7474,598.7474
100016,2025-08-07,589.8535,589.8535
100016,2025-08-08,586.5509,586.5509
100016,2025-08-11,589.3075,589.3075
100016,2025-08-12,585.9678,585.9678
100016,2025-08-13,585.0419,585.0419
100016,2025-08-14,587.7566,587.7566
100016,2025-08-15,590.7665,590.7665
100016,2025-08-18,585.4707,585.4707
100016,2025-08-19,590.9463,590.9463
100016,2025-08-20,597.159,597.159
100016,2025-08-21,591.5433,591.5433
100016,2025-08-22,587.564,587.564
100016,2025-08-25,594.075,594.075
100016,2025-08-26,593.6122,593.6122
100016,2025-08-27,582.4047,582.4047
100016,2025-08-28,575.5565,575.5565
100016,2025-08-29,574.5884,574.5884
100016,2025-09-01,569.0184,569.0184
100016,2025-09-02,567.2401,567.2401
100016,2025-09-03,567.6949,567.6949
100016,2025-09-04,575.36,575.36
100016,2025-09-05,574.1842,574.1842
100016,2025-09-08,579.9402,579.9402
100016,2025-09-09,587.597,587.597
100016,2025-09-10,595.3841,595.3841
100016,2025-09-11,597.1891,597.1891
100016,2025-09-12,587.2409,587.2409
100016,2025-09-15,589.9366,589.9366
100016,2025-09-16,595.7237,595.7237
100016,2025-09-17,595.6052,595.6052
100016,2025-09-18,605.152,605.152
100016,2025-09-19,610.0729,610.0729
100016,2025-09-22,613.4545,613.4545
100016,2025-09-23,619.6798,619.6798
100016,2025-09-24,621.8251,621.8251
100016,2025-09-25,608.6176,608.6176
100016,2025-09-26,606.2571,606.2571
100016,2025-09-29,613.008,613.008
100016,2025-09-30,608.9716,608.9716
100016,2025-10-01,608.0862,608.0862
100016,2025-10-02,602.8195,602.8195
100016,2025-10-03,612.6945,612.6945
100016,2025-10-06,622.169,622.169
100016,2025-10-07,617.6566,617.6566
100016,2025-10-08,618.7786,618.7786
100016,2025-10-09,615.3936,615.3936
100016,2025-10-10,619.0594,619.0594
100016,2025-10-13,622.1692,622.1692
100016,2025-10-14,626.9623,626.9623
100016,2025-10-15,629.1248,629.1248
100016,2025-10-16,645.9572,645.9572
100016,2025-10-17,640.4581,640.4581
100016,2025-10-20,631.1942,631.1942
100016,2025-10-21,629.3343,629.3343
100016,2025-10-22,621.0119,621.0119
100016,2025-10-23,613.2077,613.2077
100016,2025-10-24,608.1301,608.1301
100016,2025-10-27,603.5155,603.5155
100016,2025-10-28,598.7647,598.7647
100016,2025-10-29,601.8179,601.8179
100016,2025-10-30,599.4464,599.4464
100016,2025-10-31,598.807,598.807
100016,2025-11-03,603.8595,603.8595
100016,2025-11-04,600.1017,600.1017
100016,2025-11-05,599.0122,599.0122
100016,2025-11-06,601.2576,601.2576
100016,2025-11-07,591.3549,591.3549
100016,2025-11-10,579.3457,579.3457
100016,2025-11-11,581.4167,581.4167
100016,2025-11-12,584.2463,584.2463
100016,2025-11-13,595.2868,595.2868
100016,2025-11-14,596.4249,596.4249
100016,2025-11-17,601.0624,601.0624
100016,2025-11-18,600.3367,600.3367
100016,2025-11-19,602.223,602.223
100016,2025-11-20,611.4588,611.4588
100016,2025-11-21,600.4213,600.4213
100016,2025-11-24,602.9264,602.9264
100016,2025-11-25,614.7066,614.7066
100016,2025-11-26,616.5555,616.5555
100016,2025-11-27,625.9189,625.9189
100016,2025-11-28,622.7764,622.7764
100016,2025-12-01,622.9217,622.9217
100016,2025-12-02,623.4274,623.4274
100016,2025-12-03,611.6688,611.6688
100016,2025-12-04,605.7119,605.7119
100016,2025-12-05,600.1903,600.1903
100016,2025-12-08,604.8694,604.8694
100016,2025-12-09,609.8544,609.8544
100016,2025-12-10,611.9152,611.9152
100016,2025-12-11,616.6968,616.6968
100016,2025-12-12,616.1225,616.1225
100016,2025-12-15,623.0094,623.0094
100016,2025-12-16,623.3792,623.3792
100016,2025-12-17,624.0193,624.0193
100016,2025-12-18,622.8806,622.8806
100016,2025-12-19,626.9752,626.9752
100016,2025-12-22,624.9729,624.9729
100016,2025-12-23,630.7032,630.7032
100016,2025-12-24,624.7594,624.7594
100016,2025-12-25,619.0531,619.0531
100016,2025-12-26,623.1389,623.1389
100016,2025-12-29,622.9738,622.9738
100016,2025-12-30,620.8052,620.8052
100016,2025-12-31,626.0203,626.0203
100016,2026-01-01,622.9979,622.9979
100016,2026-01-02,622.2198,622.2198
100016,2026-01-05,630.2706,630.2706
100016,2026-01-06,639.2139,639.2139
100016,2026-01-07,648.4742,648.4742
100016,2026-01-08,647.1965,647.1965
100016,2026-01-09,654.5969,654.5969
100016,2026-01-12,649.4764,649.4764
100016,2026-01-13,644.635,644.635
100016,2026-01-14,631.7357,631.7357
100016,2026-01-15,641.4558,641.4558
100016,2026-01-16,636.9152,636.9152
100016,2026-01-19,636.5332,636.5332
100016,2026-01-20,631.7692,631.7692
100016,2026-01-21,635.9823,635.9823
100016,2026-01-22,634.206,634.206
100016,2026-01-23,627.2733,627.2733
100016,2026-01-26,630.0463,630.0463
100016,2026-01-27,622.4509,622.4509
100016,2026-01-28,618.1898,618.1898
100016,2026-01-29,607.1223,607.1223
100016,2026-01-30,599.8551,599.8551
100016,2026-02-02,601.1103,601.1103
100016,2026-02-03,591.0903,591.0903
100016,2026-02-04,583.7204,583.7204
100016,2026-02-05,584.0094,584.0094
100016,2026-02-06,581.5162,581.5162
100016,2026-02-09,592.128,592.128
100016,2026-02-10,602.0931,602.0931
100016,2026-02-11,597.8104,597.8104
100016,2026-02-12,601.0649,601.0649
100016,2026-02-13,605.3622,605.3622
100016,2026-02-16,602.4915,602.4915
100016,2026-02-17,594.9039,594.9039
100016,2026-02-18,595.1464,595.1464
100016,2026-02-19,594.5465,594.5465
100016,2026-02-20,592.5716,592.5716
100016,2026-02-23,595.1946,595.1946
100016,2026-02-24,591.572,591.572
100016,2026-02-25,585.8945,585.8945
100016,2026-02-26,586.761,586.761
100016,2026-02-27,589.0655,589.0655
100016,2026-03-02,583.2852,583.2852
100016,2026-03-03,588.3824,588.3824
100016,2026-03-04,579.5656,579.5656
100016,2026-03-05,576.9157,576.9157
100016,2026-03-06,575.9015,575.9015
100016,2026-03-09,572.9747,572.9747
100016,2026-03-10,570.4206,570.4206
100016,2026-03-11,580.2107,580.2107
100016,2026-03-12,576.1702,576.1702
100016,2026-03-13,589.0131,589.0131
100016,2026-03-16,591.5933,591.5933
100016,2026-03-17,592.3793,592.3793
100016,2026-03-18,595.1795,595.1795
100016,2026-03-19,608.9224,608.9224
100016,2026-03-20,603.9214,603.9214
100016,2026-03-23,598.2919,598.2919
100016,2026-03-24,594.6288,594.6288
100016,2026-03-25,595.1043,595.1043
100016,2026-03-26,586.4179,586.4179
100016,2026-03-27,586.8361,586.8361
100016,2026-03-30,595.974,595.974
100016,2026-03-31,597.0783,597.0783
100016,2026-04-01,595.8464,595.8464
100016,2026-04-02,592.9127,592.9127
100016,2026-04-03,597.938,597.938
100016,2026-04-06,593.9053,593.9053
100016,2026-04-07,603.9669,603.9669
100016,2026-04-08,614.6702,614.6702
100016,2026-04-09,616.3815,616.3815
100016,2026-04-10,616.6369,616.6369
100016,2026-04-13,622.5885,622.5885
100016,2026-04-14,628.9532,628.9532
100016,2026-04-15,624.8206,624.8206
100016,2026-04-16,622.2467,622.2467
100016,2026-04-17,615.3496,615.3496
100016,2026-04-20,617.8922,617.8922
100016,2026-04-21,621.8563,621.8563
100016,2026-04-22,614.8139,614.8139
100016,2026-04-23,612.6667,612.6667
100016,2026-04-24,605.7427,605.7427
100016,2026-04-27,601.2702,601.2702
100016,2026-04-28,604.511,604.511
100016,2026-04-29,600.9231,600.9231
100016,2026-04-30,599.6402,599.6402
100016,2026-05-01,591.401,591.401
100016,2026-05-04,592.6827,592.6827
100016,2026-05-05,592.757,592.757
100016,2026-05-06,589.2624,589.2624
100016,2026-05-07,588.5845,588.5845
100016,2026-05-08,589.8254,589.8254
100016,2026-05-11,585.904,585.904
100016,2026-05-12,578.6237,578.6237
100016,2026-05-13,588.2146,588.2146
100016,2026-05-14,585.2405,585.2405
100016,2026-05-15,585.043,585.043
100016,2026-05-18,590.5865,590.5865
100016,2026-05-19,609.5709,609.5709
100016,2026-05-20,603.2283,603.2283
100016,2026-05-21,605.9387,605.9387
100016,2026-05-22,602.4801,602.4801
100016,2026-05-25,599.9335,599.9335
100016,2026-05-26,596.4426,596.4426
100016,2026-05-27,590.8555,590.8555
100016,2026-05-28,590.9452,590.9452
100016,2026-05-29,583.6113,583.6113
100025,2022-01-03,26.3169,26.3169
100025,2022-01-04,26.2234,26.2234
100025,2022-01-05,26.2221,26.2221
100025,2022-01-06,26.1728,26.1728
100025,2022-01-07,26.2261,26.2261
100025,2022-01-10,26.4042,26.4042
100025,2022-01-11,26.445,26.445
100025,2022-01-12,26.3202,26.3202
100025,2022-01-13,26.3038,26.3038
100025,2022-01-14,26.3194,26.3194
100025,2022-01-17,26.3327,26.3327
100025,2022-01-18,26.2918,26.2918
100025,2022-01-19,26.3156,26.3156
100025,2022-01-20,26.2408,26.2408
100025,2022-01-21,26.1859,26.1859
100025,2022-01-24,26.236,26.236
100025,2022-01-25,26.1764,26.1764
100025,2022-01-26,26.2195,26.2195
100025,2022-01-27,26.1366,26.1366
100025,2022-01-28,26.2606,26.2606
100025,2022-01-31,26.2169,26.2169
100025,2022-02-01,26.2096,26.2096
100025,2022-02-02,26.239,26.239
100025,2022-02-03,26.2091,26.2091
100025,2022-02-04,26.226,26.226
100025,2022-02-07,26.2716,26.2716
100025,2022-02-08,26.3428,26.3428
100025,2022-02-09,26.4029,26.4029
100025,2022-02-10,26.399,26.399
100025,2022-02-11,26.3968,26.3968
100025,2022-02-14,26.5611,26.5611
100025,2022-02-15,26.6324,26.6324
100025,2022-02-16,26.5782,26.5782
100025,2022-02-17,26.5925,26.5925
100025,2022-02-18,26.5776,26.5776
100025,2022-02-21,26.5762,26.5762
100025,2022-02-22,26.5015,26.5015
100025,2022-02-23,26.4816,26.4816
100025,2022-02-24,26.6104,26.6104
100025,2022-02-25,26.6568,26.6568
100025,2022-02-28,26.4976,26.4976
100025,2022-03-01,26.5866,26.5866
100025,2022-03-02,26.6673,26.6673
100025,2022-03-03,26.6507,26.6507
100025,2022-03-04,26.7066,26.7066
100025,2022-03-07,26.6564,26.6564
100025,2022-03-08,26.6325,26.6325
100025,2022-03-09,26.7409,26.7409
100025,2022-03-10,26.7302,26.7302
100025,2022-03-11,26.6122,26.6122
100025,2022-03-14,26.6155,26.6155
100025,2022-03-15,26.6179,26.6179
100025,2022-03-16,26.706,26.706
100025,2022-03-17,26.7146,26.7146
100025,2022-03-18,26.6938,26.6938
100025,2022-03-21,26.7719,26.7719
100025,2022-03-22,26.7877,26.7877
100025,2022-03-23,26.7447,26.7447
100025,2022-03-24,26.8304,26.8304
100025,2022-03-25,26.8511,26.8511
100025,2022-03-28,26.859,26.859
100025,2022-03-29,26.8787,26.8787
100025,2022-03-30,26.814,26.814
100025,2022-03-31,26.786,26.786
100025,2022-04-01,26.7939,26.7939
100025,2022-04-04,26.7884,26.7884
100025,2022-04-05,26.8821,26.8821
100025,2022-04-06,26.9045,26.9045
100025,2022-04-07,26.9702,26.9702
100025,2022-04-08,26.9786,26.9786
100025,2022-04-11,27.0582,27.0582
100025,2022-04-12,27.0931,27.0931
100025,2022-04-13,27.1017,27.1017
100025,2022-04-14,27.1086,27.1086
100025,2022-04-15,27.0512,27.0512
100025,2022-04-18,27.0935,27.0935
100025,2022-04-19,27.0985,27.0985
100025,2022-04-20,27.072,27.072
100025,2022-04-21,27.1553,27.1553
100025,2022-04-22,27.0776,27.0776
100025,2022-04-25,27.0566,27.0566
100025,2022-04-26,27.1345,27.1345
100025,2022-04-27,27.1638,27.1638
100025,2022-04-28,27.1683,27.1683
100025,2022-04-29,27.1932,27.1932
100025,2022-05-02,27.2133,27.2133
100025,2022-05-03,27.1173,27.1173
100025,2022-05-04,27.1011,27.1011
100025,2022-05-05,27.2195,27.2195
100025,2022-05-06,27.1821,27.1821
100025,2022-05-09,27.1681,27.1681
100025,2022-05-10,27.1388,27.1388
100025,2022-05-11,27.1406,27.1406
100025,2022-05-12,27.1085,27.1085
100025,2022-05-13,27.1495,27.1495
100025,2022-05-16,27.1708,27.1708
100025,2022-05-17,27.2316,27.2316
100025,2022-05-18,27.1673,27.1673
100025,2022-05-19,27.1518,27.1518
100025,2022-05-20,27.1441,27.1441
100025,2022-05-23,27.183,27.183
100025,2022-05-24,27.1365,27.1365
100025,2022-05-25,27.207,27.207
100025,2022-05-26,27.2962,27.2962
100025,2022-05-27,27.2361,27.2361
100025,2022-05-30,27.2102,27.2102
100025,2022-05-31,27.1815,27.1815
100025,2022-06-01,27.3702,27.3702
100025,2022-06-02,27.3484,27.3484
100025,2022-06-03,27.4721,27.4721
100025,2022-06-06,27.3924,27.3924
100025,2022-06-07,27.332,27.332
100025,2022-06-08,27.2925,27.2925
100025,2022-06-09,27.2422,27.2422
